[2024-10-28 19:21:04] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-28 19:21:04] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-28 19:21:04] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-28 19:21:04] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-28 19:21:04] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-28 19:21:04] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-28 19:21:04] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264\
[2024-10-28 19:21:04] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/blog/
[2024-10-28 19:21:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 603
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe434b868c-f8ngaN.tmp
[2024-10-28 19:21:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/js/video.817bd6a65a1542503aac.bundle.js?simply_static_page=1124
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/js/video.817bd6a65a1542503aac.bundle.js?simply_static_page=1124
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:103] Filesize: 6215 bytes
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/video.817bd6a65a1542503aac.bundle.js
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe434b868c-f8ngaN.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/js/video.817bd6a65a1542503aac.bundle.js
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:24] [class-ss-page.php:119] Checking Content Identical:51e31decc77659070e5eadccb32669c331c389c5===. Value: FALSE
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/js/web-cli.js
[2024-10-28 19:21:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 603
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe434bf0d9-0bd82n.tmp
[2024-10-28 19:21:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/js/web-cli.js?simply_static_page=1125
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/js/web-cli.js?simply_static_page=1125
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:103] Filesize: 511344 bytes
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/web-cli.js
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe434bf0d9-0bd82n.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/js/web-cli.js
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:24] [class-ss-page.php:119] Checking Content Identical:3c486fc5ef614757c0d3cbc67f7ef83d0e8f6693===. Value: FALSE
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/js/web-cli.min.js
[2024-10-28 19:21:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 603
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe434ca3f2-j8HBzX.tmp
[2024-10-28 19:21:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/js/web-cli.min.js?simply_static_page=1126
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/js/web-cli.min.js?simply_static_page=1126
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:103] Filesize: 179347 bytes
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/web-cli.min.js
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe434ca3f2-j8HBzX.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/js/web-cli.min.js
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:24] [class-ss-page.php:119] Checking Content Identical:9b11fe83a2b4ea687288f264d69ba9196204856d===. Value: FALSE
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/js/web-cli.min.js.LICENSE.txt
[2024-10-28 19:21:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 603
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe434d3868-9mz2Vx.tmp
[2024-10-28 19:21:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/js/web-cli.min.js.LICENSE.txt?simply_static_page=1127
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/js/web-cli.min.js.LICENSE.txt?simply_static_page=1127
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/web-cli.min.js.LICENSE.txt
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe434d3868-9mz2Vx.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/js/web-cli.min.js.LICENSE.txt
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:24] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/js/webpack.runtime.js
[2024-10-28 19:21:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 603
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe434db8c8-llV5Jo.tmp
[2024-10-28 19:21:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/js/webpack.runtime.js?simply_static_page=1128
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/js/webpack.runtime.js?simply_static_page=1128
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:103] Filesize: 15934 bytes
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/webpack.runtime.js
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe434db8c8-llV5Jo.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/js/webpack.runtime.js
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:24] [class-ss-page.php:119] Checking Content Identical:d9a5a10355a063b85a7ff00d5faeecbe52497975===. Value: FALSE
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js
[2024-10-28 19:21:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 603
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe434e2b2c-GkKoKz.tmp
[2024-10-28 19:21:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?simply_static_page=1129
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?simply_static_page=1129
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:103] Filesize: 5252 bytes
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/webpack.runtime.min.js
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe434e2b2c-GkKoKz.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:24] [class-ss-page.php:119] Checking Content Identical:518ee3894548c33731af4647d0bba1ff55c13bd0===. Value: FALSE
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/js/wp-audio.75f0ced143febb8cd31a.bundle.min.js
[2024-10-28 19:21:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 603
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe434eab09-36sSVh.tmp
[2024-10-28 19:21:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/js/wp-audio.75f0ced143febb8cd31a.bundle.min.js?simply_static_page=1130
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/js/wp-audio.75f0ced143febb8cd31a.bundle.min.js?simply_static_page=1130
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:103] Filesize: 349 bytes
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/wp-audio.75f0ced143febb8cd31a.bundle.min.js
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe434eab09-36sSVh.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/js/wp-audio.75f0ced143febb8cd31a.bundle.min.js
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:24] [class-ss-page.php:119] Checking Content Identical:9c6fea829290390010c74816872550e5feb32a9f===. Value: FALSE
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/js/wp-audio.b8efdc046bc9df72a075.bundle.js
[2024-10-28 19:21:24] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 603
[2024-10-28 19:21:24] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe434f1f74-7duZYi.tmp
[2024-10-28 19:21:24] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/js/wp-audio.b8efdc046bc9df72a075.bundle.js?simply_static_page=1131
[2024-10-28 19:21:24] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/js/wp-audio.b8efdc046bc9df72a075.bundle.js?simply_static_page=1131
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:103] Filesize: 781 bytes
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/wp-audio.b8efdc046bc9df72a075.bundle.js
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe434f1f74-7duZYi.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/js/wp-audio.b8efdc046bc9df72a075.bundle.js
[2024-10-28 19:21:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:25] [class-ss-page.php:119] Checking Content Identical:a03cdb08f0095ee037a4ec62a0068c4f6eaa2564===. Value: FALSE
[2024-10-28 19:21:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/images/announcement.png
[2024-10-28 19:21:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 603
[2024-10-28 19:21:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe43505015-nwcEG4.tmp
[2024-10-28 19:21:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/images/announcement.png?simply_static_page=1132
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/images/announcement.png?simply_static_page=1132
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:103] Filesize: 155343 bytes
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/announcement.png
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe43505015-nwcEG4.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/images/announcement.png
[2024-10-28 19:21:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:25] [class-ss-page.php:119] Checking Content Identical:c3e980f3bbe40c8bee5b0d3704f013d3dfc800c4===. Value: FALSE
[2024-10-28 19:21:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Canvas.svg
[2024-10-28 19:21:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 603
[2024-10-28 19:21:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe4350dde3-rinRZ7.tmp
[2024-10-28 19:21:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Canvas.svg?simply_static_page=1133
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Canvas.svg?simply_static_page=1133
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:103] Filesize: 9394 bytes
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Canvas.svg
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pc\AppData\Local\Temp/671fe4350dde3-rinRZ7.tmp to C:\xampp\htdocs\blog/wp-content/uploads\simply-static\temp-files/simply-static-1-1730143264/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Canvas.svg
[2024-10-28 19:21:25] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-28 19:21:25] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-28 19:21:25] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-28 19:21:25] [class-ss-page.php:119] Checking Content Identical:2eeec4cc739afd8deaf2a911a36330b9be2ed2c2===. Value: FALSE
[2024-10-28 19:21:25] [class-ss-fetch-urls-task.php:72] URL: http://localhost/blog/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Preview.jpg
[2024-10-28 19:21:25] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 603
[2024-10-28 19:21:25] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pc\AppData\Local\Temp/671fe43515989-Yj2sWS.tmp
[2024-10-28 19:21:25] [class-ss-page-handler.php:38] URL Prepared:http://localhost/blog/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Preview.jpg?simply_static_page=1134
[2024-10-28 19:21:25] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/blog/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Preview.jpg?simply_static_page=1134
